"pvalue" "qvalue" "lfdr" "pi0" "significant" "fdr.level"
1 1 1 1 0 0.05
9.77987430641627e-05 0.00147065401988994 0.00992436450496116 1 1 0.05
1 1 1 1 0 0.05
0.743332952651326 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0359374527620551 0.190278867036781 1 1 0 0.05
0.915797101796185 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.784461816660488 1 1 1 0 0.05
1 1 1 1 0 0.05
1.60677026682853e-05 0.00100934716125949 0.00202040205084156 1 1 0.05
1 1 1 1 0 0.05
0.432538784478389 1 1 1 0 0.05
1 1 1 1 0 0.05
0.944249388212268 1 1 1 0 0.05
0.18622221736914 0.691661727406032 1 1 0 0.05
1 1 1 1 0 0.05
0.332350641644497 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.156423983807194 0.60657744831901 1 1 0 0.05
0.33942444973937 1 1 1 0 0.05
0.645934979437921 1 1 1 0 0.05
0.0969683180045036 0.420851413150662 1 1 0 0.05
2.71435060689522e-05 0.00104230351208294 0.00323559788959297 1 1 0.05
0.673690592539143 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.174893280849584 0.660488527583916 1 1 0 0.05
1 1 1 1 0 0.05
0.00120191331567974 0.010561311685519 0.0801110813464881 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.446963956087971 1 1 1 0 0.05
1 1 1 1 0 0.05
0.140808014257659 0.561065242217042 1 1 0 0.05
1 1 1 1 0 0.05
0.179887808690916 0.674905090143485 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000300509531753773 0.00316243255040348 0.0256731859183249 1 1 0.05
0.427572487963502 1 1 1 0 0.05
1 1 1 1 0 0.05
0.330195877359741 1 1 1 0 0.05
1 1 1 1 0 0.05
0.991591046287986 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000104381005003601 0.00151585578937487 0.0104948473407809 1 1 0.05
1 1 1 1 0 0.05
0.00869607727767928 0.0586829863875002 0.376116608794585 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.745161544066137 1 1 1 0 0.05
1 1 1 1 0 0.05
0.360022827798922 1 1 1 0 0.05
0.00148073860490017 0.0126918193081554 0.0947407936061833 1 1 0.05
1 1 1 1 0 0.05
0.67462966305224 1 1 1 0 0.05
0.0200653181092812 0.117995830375971 0.698417089429134 1 0 0.05
0.92376205389512 1 1 1 0 0.05
3.96460436541185e-06 0.00100686143312287 0.000554312017257659 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0635303804278902 0.301958674375519 1 1 0 0.05
1 1 1 1 0 0.05
6.45314443436365e-17 0.00100686143312287 1.93307547265545e-06 1 1 0.05
4.16980018486602e-08 0.00100686143312287 7.13154955470692e-06 1 1 0.05
0.0989227919391837 0.427945702449921 1 1 0 0.05
1 1 1 1 0 0.05
0.000254689828190534 0.00276676492803697 0.0223545061376812 1 1 0.05
0.74879242479234 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
5.43826281172658e-06 0.00100686143312287 0.000745621463948842 1 1 0.05
0.82366684153637 1 1 1 0 0.05
1.58516013542051e-06 0.00100686143312287 0.00023186006448839 1 1 0.05
1 1 1 1 0 0.05
0.218035463163061 0.780803329382062 1 1 0 0.05
3.10199212700712e-05 0.00106069930438577 0.00364335931240238 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000841277405492931 0.00774558239281596 0.0600012710780652 1 1 0.05
1 1 1 1 0 0.05
0.00256961150901037 0.0203414907128464 0.146843749282588 1 1 0.05
1 1 1 1 0 0.05
0.580653153200687 1 1 1 0 0.05
1 1 1 1 0 0.05
0.876260431150522 1 1 1 0 0.05
0.000674679080097567 0.00641677210873047 0.0501090981888269 1 1 0.05
0.0102360471874251 0.06745874447739 0.425114038394449 1 0 0.05
1 1 1 1 0 0.05
0.732104688953094 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0345755687673889 0.184656081500886 1 1 0 0.05
2.45796125373017e-12 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.0368069101996654 0.19376001976427 1 1 0 0.05
1.27022772654917e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1.83635602211802e-12 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.0923282198090536 0.404320032955414 1 1 0 0.05
0.446115585283942 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0112006176531897 0.0728710478558429 0.454698398619506 1 0 0.05
1 1 1 1 0 0.05
0.639785478071741 1 1 1 0 0.05
0.576630835071884 1 1 1 0 0.05
0.441783641596097 1 1 1 0 0.05
0.867386892695802 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.173610623390703 0.656880732480401 1 1 0 0.05
0.425613775224186 1 1 1 0 0.05
5.73412252100821e-06 0.00100686143312287 0.00078342852026308 1 1 0.05
0.0247119087089122 0.14028464724642 0.811909373491466 1 0 0.05
0.431233482540501 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00707958795580448 0.0490106533171561 0.321906598836699 1 1 0.05
1 1 1 1 0 0.05
0.166507141587544 0.636302225909649 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.291735721331206 0.973942088995253 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.624427133065871 1 1 1 0 0.05
0.162981508572627 0.625210307915164 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.927169688275983 1 1 1 0 0.05
0.00940285821694486 0.0627404346695065 0.398893154439473 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.61860056553617e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.0377173374491713 0.197686625990531 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0157406767679682 0.0964138973036861 0.584927156122952 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0174285994171357 0.105075399854115 0.630265424572673 1 0 0.05
0.848636963082746 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.850473689064512 1 1 1 0 0.05
1 1 1 1 0 0.05
0.884012460697795 1 1 1 0 0.05
1 1 1 1 0 0.05
6.73525980743682e-05 0.00127132232265871 0.00719269479893105 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.377257553837479 1 1 1 0 0.05
5.73662904740014e-06 0.00100686143312287 0.000783748034120393 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
7.08482643492636e-11 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
9.83644654887028e-15 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.59878928828497 1 1 1 0 0.05
1 1 1 1 0 0.05
0.365868916801544 1 1 1 0 0.05
0.792641385983718 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0424881453535549 0.218553247518735 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.432241818742718 1 1 1 0 0.05
0.128425039724724 0.52248747788665 1 1 0 0.05
8.94795743180901e-06 0.00100686143312287 0.00118361576038553 1 1 0.05
3.76458819274134e-45 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.215116123970556 0.773974507894062 1 1 0 0.05
0.226172350996283 0.803134466466341 1 1 0 0.05
2.21342064241576e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.252909840796388 0.874669233982164 1 1 0 0.05
1 1 1 1 0 0.05
0.067489651214451 0.316621525598129 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.351622956603822 1 1 1 0 0.05
0.183064771956093 0.683947370021672 1 1 0 0.05
0.283542851576354 0.95409703190249 1 1 0 0.05
1 1 1 1 0 0.05
2.87066581019833e-07 0.00100686143312287 4.46531306514875e-05 1 1 0.05
3.49358861620689e-22 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.669148031415545 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.109543902819653 0.462879155592783 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.184648096868981 0.687560418280148 1 1 0 0.05
2.34682564660956e-06 0.00100686143312287 0.000337327470222238 1 1 0.05
1 1 1 1 0 0.05
0.0900762230297827 0.396621965035692 1 1 0 0.05
1 1 1 1 0 0.05
0.259799045011642 0.893107894778778 1 1 0 0.05
1 1 1 1 0 0.05
0.0143064881221305 0.0889184515341397 0.545203690598808 1 0 0.05
2.65897553262694e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.83777593685339e-05 0.00101830029131406 0.00228111924540607 1 1 0.05
0.0201348475631239 0.118318024443042 0.700174189836911 1 0 0.05
0.000104718381777836 0.0015177500847191 0.0105239212872688 1 1 0.05
0.000102447148810083 0.00150086076360241 0.0103278863163415 1 1 0.05
1 1 1 1 0 0.05
0.209493557059444 0.75834884583448 1 1 0 0.05
0.0358359131404326 0.189933888925885 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.111576110110094 0.469034530428764 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00177700069167797 0.0148815696944233 0.109613020601435 1 1 0.05
0.754566113563613 1 1 1 0 0.05
0.544034551231893 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0318291676751602 0.173098054829615 0.97294533219932 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000119645671436008 0.00162367956660038 0.0117951857150684 1 1 0.05
0.430010634685544 1 1 1 0 0.05
1 1 1 1 0 0.05
0.974930301714773 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0149395997561404 0.0922462824942607 0.562883986552094 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.123836604569699 0.508960642692447 1 1 0 0.05
1 1 1 1 0 0.05
0.850610541378879 1 1 1 0 0.05
0.37019731020053 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00245340328826227 0.0195178079235691 0.141579930718314 1 1 0.05
0.184332672732436 0.686766472046072 1 1 0 0.05
0.000179339073354291 0.00210376160251532 0.0166379925297835 1 1 0.05
1 1 1 1 0 0.05
0.195359330323358 0.718017099132597 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.146295783729461 0.57734329203362 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0794621282910605 0.360668647889365 1 1 0 0.05
0.00616193991276168 0.043521242129114 0.28959317550826 1 1 0.05
0.718229926209493 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00105937942392428 0.00944848775799603 0.072345553107835 1 1 0.05
0.803047964961049 1 1 1 0 0.05
0.710439234891338 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
7.50246896952169e-05 0.00131317200015053 0.00789725076849068 1 1 0.05
0.358582507281536 1 1 1 0 0.05
1.54035230845144e-08 0.00100686143312287 2.85259804918053e-06 1 1 0.05
1 1 1 1 0 0.05
0.156182318926587 0.606079513668705 1 1 0 0.05
1 1 1 1 0 0.05
0.611523719571669 1 1 1 0 0.05
0.00597162778094802 0.0423821893878601 0.282729903711321 1 1 0.05
3.66368115916522e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.72095076748121 1 1 1 0 0.05
1 1 1 1 0 0.05
0.299258509289094 0.993444191093284 1 1 0 0.05
8.10767918823163e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.115778253544337 0.483031206445111 1 1 0 0.05
1 1 1 1 0 0.05
0.000912354242594698 0.00831739996923083 0.0640921759556548 1 1 0.05
1 1 1 1 0 0.05
0.0491492898678725 0.245816436175868 1 1 0 0.05
0.0090918982204136 0.0609187537689983 0.38893547934806 1 0 0.05
1 1 1 1 0 0.05
0.435730273055617 1 1 1 0 0.05
1 1 1 1 0 0.05
7.08090283892014e-14 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.0499299696449587 0.249091278023669 1 1 0 0.05
0.75878739746399 1 1 1 0 0.05
0.710553519467337 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00367499222805275 0.0278951892336449 0.194361359843175 1 1 0.05
0.0294175629087403 0.162291943277291 0.919878439284738 1 0 0.05
0.963348860371477 1 1 1 0 0.05
0.333816702260898 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.295381946893408 0.983830243864477 1 1 0 0.05
0.00313026334720141 0.0241951120731688 0.17147369694648 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0704105384543209 0.327453877272789 1 1 0 0.05
5.11166392811189e-11 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.570083964621687 1 1 1 0 0.05
0.0201694136036109 0.118477777531054 0.701046995634228 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
7.03050881375627e-06 0.00100686143312287 0.000947029432697494 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0154488989581793 0.0949527656487786 0.576939474152257 1 0 0.05
0.0807819710858425 0.365316553186512 1 1 0 0.05
0.819739724618049 1 1 1 0 0.05
1 1 1 1 0 0.05
0.78777976194121 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.12131480374865e-05 0.00100686143312287 0.00145618145463925 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
7.97465025581179e-06 0.00100686143312287 0.00106426511270472 1 1 0.05
0.114234997733443 0.478083590618534 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
4.68683258797973e-25 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000162822966059334 0.00196824876116178 0.0153312365941121 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.221955505142357 0.791838595456757 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.52202721807696e-11 0.00100686143312287 1.93307547265545e-06 1 1 0.05
2.42356553828715e-07 0.00100686143312287 3.79348250416399e-05 1 1 0.05
0.366758595455316 1 1 1 0 0.05
0.406142867536386 1 1 1 0 0.05
0.0774825194403689 0.35318125130485 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.647728896784625 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0202744532226862 0.119007704583914 0.703696350551635 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0161017046225504 0.0981384836789767 0.594747253972465 1 0 0.05
0.308626343821111 1 1 1 0 0.05
0.0179233364816557 0.107607047074234 0.643289172806303 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.156590167397368 0.607075234821867 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0885696322719219 0.391491430752598 1 1 0 0.05
1 1 1 1 0 0.05
0.586367195501212 1 1 1 0 0.05
1 1 1 1 0 0.05
0.814300493784697 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.629935395867036 1 1 1 0 0.05
0.0627214841205322 0.298792494383093 1 1 0 0.05
1 1 1 1 0 0.05
0.0908790957421435 0.399828172936249 1 1 0 0.05
1 1 1 1 0 0.05
5.57310855104794e-11 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.102936871264132 0.441150168519589 1 1 0 0.05
0.142088826426426 0.564884265138861 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.708121432772031 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.272700809140177 0.925958278980742 1 1 0 0.05
0.936486106221686 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00527617328132012 0.0380519702867534 0.257120850208032 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.599292838452837 1 1 1 0 0.05
0.000297870417654677 0.00314417417824852 0.0254847577207833 1 1 0.05
1 1 1 1 0 0.05
0.0146645874753253 0.090757628114446 0.555232877910241 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.119942843584498 0.496791127684607 1 1 0 0.05
1 1 1 1 0 0.05
0.00964019520730604 0.0641640521799715 0.406428979345955 1 0 0.05
1.26093911743105e-05 0.00100686143312287 0.00162100257672419 1 1 0.05
3.20404535447391e-13 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
2.20207458809437e-06 0.00100686143312287 0.000317472147414422 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0185655422123395 0.110882148317298 0.66002698895566 1 0 0.05
1 1 1 1 0 0.05
0.652439656823605 1 1 1 0 0.05
1 1 1 1 0 0.05
3.25274864335749e-05 0.00106897636350513 0.00379994017426573 1 1 0.05
1 1 1 1 0 0.05
0.230993885427553 0.816463196092895 1 1 0 0.05
1 1 1 1 0 0.05
0.107196461538754 0.45521166556673 1 1 0 0.05
0.228639744004759 0.81028310160097 1 1 0 0.05
0.0501493657536815 0.24995278416939 1 1 0 0.05
9.34845936938457e-08 0.00100686143312287 1.52500557011157e-05 1 1 0.05
0.219842134637194 0.78657134599187 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00607535889225732 0.0429664368529952 0.286478097068229 1 1 0.05
5.16016598110886e-05 0.00116909980472414 0.00570356711370717 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.781988593831715 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
9.14201781779646e-13 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.860858973693601 1 1 1 0 0.05
1 1 1 1 0 0.05
1.69405807742467e-07 0.00100686143312287 2.68932698913234e-05 1 1 0.05
1 1 1 1 0 0.05
0.146518526353165 0.577562376229596 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.53137067190084 1 1 1 0 0.05
0.669155558851829 1 1 1 0 0.05
0.410032455704175 1 1 1 0 0.05
0.911194816388093 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.043672966781811 0.223160010231395 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
8.8125867594135e-07 0.00100686143312287 0.000131835845868796 1 1 0.05
1 1 1 1 0 0.05
0.00240973712065549 0.01924672623632 0.139586447347079 1 1 0.05
1 1 1 1 0 0.05
0.00480207727472516 0.0351218900083998 0.239140375744986 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.157228538992685 0.608668185432498 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.979106289749382 1 1 1 0 0.05
7.47243272655514e-07 0.00100686143312287 0.00011244032976291 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0492718419673805 0.246343865133705 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.076973096969633 0.351380890432932 1 1 0 0.05
5.30522576748112e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.197065197707001 0.72312792776873 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.87159908397208 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.914624990690619 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
5.59230724493625e-15 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.813288558815995 1 1 1 0 0.05
0.494372533141096 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.864259417436511 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
5.68292904023488e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.391380083237208 1 1 1 0 0.05
1 1 1 1 0 0.05
4.189548855711e-15 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.616683334358843 1 1 1 0 0.05
1 1 1 1 0 0.05
8.91692550532256e-05 0.00141105297404944 0.00916655748133837 1 1 0.05
0.0326568210977943 0.176801540375586 0.990840491198554 1 0 0.05
0.00159083998417576 0.0134914659831803 0.100341202466665 1 1 0.05
1 1 1 1 0 0.05
0.0305864689272517 0.167417378846948 0.945776495549329 1 0 0.05
0.271427295720142 0.923151050304701 1 1 0 0.05
0.986806674726484 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000669751596807393 0.00637747413579315 0.0498092591160234 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.178779786373275 0.67137560010212 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.16503643270217e-07 0.00100686143312287 1.88026093832002e-05 1 1 0.05
0.383322030542493 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
7.76148430115063e-05 0.00132682907568816 0.00813242840510413 1 1 0.05
1 1 1 1 0 0.05
0.827284934866047 1 1 1 0 0.05
0.153527254411869 0.597654350710026 1 1 0 0.05
1 1 1 1 0 0.05
0.0172915447218529 0.104399570878009 0.626637022327024 1 0 0.05
0.89867493180418 1 1 1 0 0.05
1 1 1 1 0 0.05
5.38752492550295e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.214568398612319 0.772350015991516 1 1 0 0.05
1 1 1 1 0 0.05
0.0180912244900133 0.108412287406746 0.647682893577624 1 0 0.05
0.0083866401813115 0.0570021682772121 0.365978138854541 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.859859884320955 1 1 1 0 0.05
1 1 1 1 0 0.05
7.77000207775796e-05 0.00132682907568816 0.00814014034202811 1 1 0.05
0.464732945999736 1 1 1 0 0.05
9.32987964241022e-15 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00134777837486065 0.0117181547275467 0.0878495889656936 1 1 0.05
0.741531013772852 1 1 1 0 0.05
0.785046715493995 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000483309766454654 0.00474762215409418 0.0380906201127217 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00163749902067178 0.013850584445713 0.102687550694646 1 1 0.05
1 1 1 1 0 0.05
0.98746441775995 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00975658925723991 0.0647776194936846 0.41010488507447 1 0 0.05
0.87150198535312 1 1 1 0 0.05
0.715361014733527 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00088311253636098 0.00809680095308717 0.0624176690058279 1 1 0.05
1.36358285929529e-06 0.00100686143312287 0.000200674507484474 1 1 0.05
1 1 1 1 0 0.05
1.49010233851152e-14 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.285958688642537 0.960012711724654 1 1 0 0.05
1 1 1 1 0 0.05
1.23500188438234e-32 0.00100686143312287 1.93307547265545e-06 1 1 0.05
3.84454759837962e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.700167268784217 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.320767724430105 1 1 1 0 0.05
0.307040384140996 1 1 1 0 0.05
4.70291852861569e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.591211834424632 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
5.47683192585973e-05 0.0011854952624678 0.00600809644135838 1 1 0.05
1 1 1 1 0 0.05
0.0220888633023658 0.128112215121452 0.748788465344644 1 0 0.05
0.399499695006115 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00843541909985644 0.057260980223719 0.36758337193162 1 0 0.05
0.224044542956592 0.797519089273863 1 1 0 0.05
1 1 1 1 0 0.05
0.220228539111987 0.787076795837899 1 1 0 0.05
1.64381536551113e-11 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0659821267826961 0.310786045091886 1 1 0 0.05
7.44089364761594e-05 0.00130895857242049 0.00784114949099625 1 1 0.05
0.0809162985373526 0.365717977679802 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.258909353270658 0.890812421218848 1 1 0 0.05
0.926460894760677 1 1 1 0 0.05
0.390361102226279 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00136126726888151 0.0118000997524705 0.088555471608564 1 1 0.05
1 1 1 1 0 0.05
6.28543790953178e-11 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
